Nombre,Direccion,Localidad,Pais,Latitud,Longitud,OK
FLORES Y PLANTAS DE ANDALUCIA,POLIGONO SAN ROQUE - CALLE ARROYO DE ARJONILLA 41,ARJONILLA,ESPAÑA,37.99422043931143,-4.110445142006498,SI
FLORES Y PLANTAS JOSE PEREZ,CTRA. GENERAL Nº 51,HERAS - CANTABRIA,ESPAÑA,43.3749535,-4.5103894,SI
FLORES Y PLANTAS LOS OLIVOS (COLLADO VILLABA),"C/.ESCOFINA,48C.CIAL. LOS OLIVOS P.P 29",COLLADO VILLALBA,ESPAÑA,40.6266062,-4.0191663,SI
FLORES Y PLANTAS MARIFLOR,"AVDA. DE EUSKADI, 81",BARAKALDO,ESPAÑA,43.2838321,-2.9948677,SI
FLORES Y PLANTAS SARAY,C/.FEDERICO GARCIA LORCA S/N(CENTRO COMERCIAL LOCAL 14),MEJORADA DEL CAMPO,ESPAÑA,40.3984757,-3.4854276,SI
FLORESOL,"JOSE ALBI POETA, 4 ESCALERA G, PISO 1",VALENCIA,ESPAÑA,39.4962063,-0.3915185,SI
FLORESTA,"AVDA. DE PONTEVEDRA, 42",MONTERROSO,ESPAÑA,42.7822647,-7.8935131,SI
FLORESTA FLORES,"SAN MARTIÑO, 25F - BORREIROS",GONDOMAR,ESPAÑA,42.1053674,-8.8118694,SI
FLORIARTE,AVDA. CAPITAO SALGUEIRO - MAIA,MELGAÇO,PORTUGAL,42.1150676,-8.259597399999999,SI
FLORICOLA LA ROSALEDA,CHIMBORAZO 705 Y PAMPITE,QUITO,ECUADOR,-0.1978466,-78.4313335,SI
FLORICULTURA CASTILLA,"C/.LEOPOLDO ALAS CLARIN, 2",ZAMORA,ESPAÑA,41.506767,-5.7399379,SI
FLORICULTURA TARRIO,"SAN SALVADOR, S/N",MELIDE,ESPAÑA,42.9128344,-8.024700500000002,SI
FLORICULTURA TOXAL,"TRANSVERSAL JOSE ANTONIO LOMBA CAMIÑA, S/N",GUARDA (A),ESPAÑA,41.9116106,-8.8589698,SI
FLORILIPA (NO USAR),"C/ AVDA. ZAMORA, 122",OURENSE,ESPAÑA,42.3224874,-7.862389299999999,SI
FLORIMAR,"AVDA.LUGO, 21-BAJO-ARCA","PINO, (O)",ESPAÑA,42.9101929,-8.3582354,SI
FLORIMEX COIMBRA,TRAV.JOAQUIM LOPES(PINTOR) 81 - APARTADO 70,VALADARES-VILAR DE PARAISO,PORTUGAL,41.1113912,-8.6217288,SI
FLORIMEX FARO,"TRAV.JOAQUIM LOPES (PINTOR), 81 - APARTADO, 70",VALADARES-VILAR DO PARAISO,PORTUGAL,41.1113912,-8.6217288,SI
FLORISTA AMOR MEU,"RUA DE ANGOLA, Nº 6 1ºDTOCONCELLO DE OEIRAS",LINDA VELHA,PORTUGAL,38.7681291,-9.302672,SI
FLORISTA DA MATRIZ,"RUA DA MATRIZ, 15",PONTE DE LIMA,PORTUGAL,41.7679098,-8.5843402,SI
FLORISTA DA RUA BANDEIRA,"RUA DA BANDEIRA, 78",VIANA DO CASTELO,PORTUGAL,41.6948025,-8.8267574,SI
FLORISTA JARDIM,"RUA RUI FALEIRO, 78",COVILHA,PORTUGAL,40.2820212,-7.5048067,SI
FLORISTA LA FLOR,AVENIDA DOUTOR TITO FONTESVIANA DO CASTELO,VALENÇA,PORTUGAL,42.0275909,-8.6376805,SI
FLORISTA MADRE SELVA,"SANTUARIO, 11,12,15",VALLADOLID,ESPAÑA,41.6498461,-4.722375599999999,SI
FLORISTA PREDILETA,RUA FERNANDO GUSMÂO Nº8 6ºBFREGUESIA SANTA CLARA,LISBOA,ESPAÑA,38.7893752,-9.1548895,SI
FLORISTERIA,"SAN BERNARDO, 110-2º IZQ",MADRID,ESPAÑA,40.4309022,-3.7050201,SI
FLORISTERIA A CASIÑA,ENTRADA DEL CEMENTERIO,GUARDA (A),ESPAÑA,40.46366700000001,-3.74922,SI
FLORISTERIA ABRAMAR,"AVD AURELIANO FERREIRO, 53 - BAJO",MACEDA,ESPAÑA,42.2710566,-7.6507075,SI
FLORISTERIA ABRAMAR,"A ROCHA, Nº 10 - ATIOS",O PORRIÑO,ESPAÑA,42.1526006,-8.608745899999999,SI
FLORISTERIA ABRAMAR (NO USAR),"C/ AURELIANO FERREIRO, 53",MACEDA,ESPAÑA,42.2710566,-7.6507075,SI
FLORISTERIA ABRIL,"AVDA.CRUZ DE LOS PAJARES, 5",MIAJADAS,ESPAÑA,39.1495979,-5.910821299999999,SI
FLORISTERIA ABRIL,"C/LAGOS, 34 - BAIXO",O ROSAL,ESPAÑA,41.9211659,-8.8432019,SI
FLORISTERIA ADA,"C/. CISNEROS, 39",ALCORCON,ESPAÑA,40.3448913,-3.8323883,SI
FLORISTERIA ADELINA,"ALTO DO VISO, 28",REDONDELA,ESPAÑA,42.3226527,-8.5897243,SI
FLORISTERIA ADELINA (NO USAR),"ALTO DO VISO, 28",REDONDELA,ESPAÑA,42.3226527,-8.5897243,SI
FLORISTERIA AGAPANTHUS,"CALLE CAMINO SAN RAFAEL, 23",MALAGA,ESPAÑA,36.7098245,-4.4439699,SI
FLORISTERIA AGARIMO,"C/CELSO EMILIO FERREIRO,42",ORENSE,ESPAÑA,42.3422356,-7.8598266,SI
FLORISTERIA AGUSTIN,CAMINO DE ALBADALEJO 189-191,JEREZ DE LA FRONTERA,ESPAÑA,36.686804,-6.1011878,SI
FLORISTERIA AIDY,"CALLE MAYOR, 11",SANTIBAÑEZ DE VIDIRALES,ESPAÑA,42.0752596,-6.014468,SI
FLORISTERIA ALAGO´S,"CTRA. DE CATABOIS, 233-235 - BAJO IZQ.",FERROL,ESPAÑA,43.49635689999999,-8.230297799999999,SI
FLORISTERIA ALBA,"C/EMILIA PARDO BAZAN, 1 - STA. CRUZ",OLEIROS,ESPAÑA,43.3641044,-8.406964799999999,SI
FLORISTERIA ALBA,"CTRA.CATABOI,602",FERROL,ESPAÑA,43.5088216,-8.2199479,SI
FLORISTERIA ALECRIN,"C/ ARCAY, 76 - BAJO",VAL DE DUBRA,ESPAÑA,43.0281495,-8.6565786,SI
FLORISTERIA ALECRIN (VAL DO DUBRA),"RUA ARCAY, 71 BAJOBEMBIBRE",VAL DO DUBRA,ESPAÑA,43.02503960000001,-8.656044,SI
FLORISTERIA ALICIA,"C/ARQUITECTO MODESTO FADOLLA, 9-BLQ, 6-1ºB",GRANADA,ESPAÑA,37.1824607,-3.601167599999999,SI
FLORISTERIA ALLER,"C/ENRIQUES SANCHEZ, 2",MOREDA DE ALLER,ESPAÑA,43.168551,-5.7377721,SI
FLORISTERIA ALMUDENA,"PLAZA DE TORRES BELLAS,4",ALCORCON,ESPAÑA,40.3488739,-3.8208109,SI
FLORISTERIA ALVAREZ,"C/.MARIN Y ROJO, Nº7",CANTALAPIEDRA,ESPAÑA,41.1264712,-5.1844841,SI
FLORISTERIA AMELIA,"C/ CORRERIA, 65.",ALMACEDA,ESPAÑA,43.19394399999999,-3.1956175,SI
FLORISTERIA ANA,"CALLE GRAN CAPITAN, 9 - LOCAL1",GRANADA,ESPAÑA,37.1784273,-3.603718799999999,SI
FLORISTERIA ANA,"CARDENAL, 53",MONFORTE DE LEMOS,ESPAÑA,42.521805,-7.5150368,SI
FLORISTERIA ANA,"AVDA. DE SALAMANCA, 55 BAJO",CIUDAD RODRIGO,ESPAÑA,40.6049059,-6.5283262,SI
FLORISTERIA ANA (MADRID),"CALLE PRADO REAL, 1 1ºA",SOTO REAL,ESPAÑA,40.7519287,-3.7832564,SI
FLORISTERIA ANDALUCIA,"VIRGEN BIEN APARECIDA, 1",MALAGA,ESPAÑA,36.7188307,-4.4414622,SI
FLORISTERIA ANDREA,AVDA. FILIBERTO VILLALOBOS Nº71,SALAMANCA,ESPAÑA,40.9693189,-5.6733173,SI
FLORISTERIA ANEMONA,"C/VENEZUELA, 43 BAJO",FERROL,ESPAÑA,43.4892647,-8.2194487,SI
FLORISTERIA ANGELITA CEMENTERIO,CEMENTERIO DE SAN FERNANDO,SEVILLA,ESPAÑA,37.4157714,-5.982498,SI
FLORISTERIA ANTONIA BUENO,"CALLE CUEVA DE MENGA, 3 - BQ 12 - LOCAL 5",SEVILLA,ESPAÑA,37.3998204,-5.9425672,SI
FLORISTERIA ANTONIO Y MIGUEL,"C/SANTIAGO, 5",ZAMORA,ESPAÑA,41.5053644,-5.7443768,SI
FLORISTERIA ANTOXO,"C/.PAULINO FREIRE, 7",VIGO,ESPAÑA,42.2238637,-8.7528422,SI
FLORISTERIA ANXO,"VILLANUEVA, 27",A CAÑIZA,ESPAÑA,42.2121211,-8.2729041,SI
FLORISTERIA ARACELI,"PASEO DE LA SABICA, 70 LOCAL 4",GRANADA,ESPAÑA,37.1706327,-3.578959,SI
FLORISTERIA ARACELI(SEVILLA),"CALLE VIRGEN DE ARACELI, 5",SEVILLA,ESPAÑA,37.3742418,-5.9972664,SI
FLORISTERIA ARALIA,"AVDA. DE ESPAÑA, 175",DOS HERMANAS,ESPAÑA,37.284013,-5.915241700000001,SI
FLORISTERIA ARALIA,"IRMANS SARAIBA, 14",VIGO,ESPAÑA,42.2164363,-8.7408185,SI
FLORISTERIA ARALIA(ALCALA),"AVDA.ANTONIO MAIRENA, 18",ALCALA DE GUADAIRA,ESPAÑA,37.3372196,-5.8398375,SI
FLORISTERIA ARCO IRIS,"CASTOR SANCHEZ - LOCAL, 8",VILLAGARCIA,ESPAÑA,42.5978059,-8.7647503,SI
FLORISTERIA ARGENTINA,"C/FRAY ROSENDO SALVADO, 24",SANTIAGO DE COMPOSTELA,ESPAÑA,42.87277659999999,-8.5512803,SI
FLORISTERIA ARIES,AVDA.LOS MANANTIALES S/N HIPERSOL,TORREMOLINOS,ESPAÑA,36.6282264,-4.5038517,SI
FLORISTERIA ARTE FLORAL,"CALLE SAGRADA FAMILIA, 22-BAJO",GRANADA,ESPAÑA,37.1899551,-3.6255423,SI
FLORISTERIA ARTEMIS,"AVDA PABLO RUIZ PICASSO EDIF.SAN ANTONIO LOCAL, 3",SAN PEDRO DE ALCANTARA,ESPAÑA,36.4886099,-4.9909402,SI
FLORISTERIA ARTEMISA,"C/.IRYDA, 5-BAJO",ESTRADA (A),ESPAÑA,40.46366700000001,-3.74922,SI
FLORISTERIA ASTERFLOR,"PLAZA DE COLON, 21",CORDOBA,ESPAÑA,37.8914638,-4.778323299999999,SI
FLORISTERIA ASTERFLOR,"PLAZA DE COLON, 21",CORDOBA,ESPAÑA,37.8914638,-4.778323299999999,SI
FLORISTERIA ATRIO ALBITOS,"PLAZA DE ABASTOS, 1",ORENSE,ESPAÑA,42.33578929999999,-7.863880999999998,SI
FLORISTERIA ATRIUM,"C/MONTERO RIOS, 80",LUGO,ESPAÑA,43.0136073,-7.5507715,SI
FLORISTERIA AZAHAR SEVILLA,"CALLE OCHO DE MARZO, 10",SEVILLA,ESPAÑA,37.3688339,-5.9528561,SI
FLORISTERIA AZALEA,AV.DO CONCELLO S/N,FENE,ESPAÑA,43.475298,-8.1662448,SI
FLORISTERIA BAMBU,"C/.ANDRES MURUAIS, Nº5 BAJO",PONTEVEDRA,ESPAÑA,42.4290524,-8.6438018,SI
FLORISTERIA BAMBU (NO USAR),"C/ ANDRES MURUAIS, 5 - BAJO",PONTEVEDRA,ESPAÑA,42.4292479,-8.6436269,SI
FLORISTERIA BARDON,"AVDA CASTILLO, 4",PONFERRADA,ESPAÑA,42.54903119999999,-6.5833205,SI
FLORISTERIA BEATRIZ,"RUA PESCADERÍA VELLA, Nº7",MUROS,ESPAÑA,42.774785,-9.0588791,SI
FLORISTERIA BEATRIZ (NO USAR),"C/. CALVO SOTELO, S/N",MUROS,ESPAÑA,42.8073676,-9.0460525,SI
FLORISTERIA BECEDAS CACERES-NO USAR,"C/. AMBERES, 1 BAJO",CACERES,ESPAÑA,39.4685207,-6.3852582,SI
FLORISTERIA BEGOÑA,RODRIGO DE MENDOZA Nº9,VILAGARCIA,ESPAÑA,42.5925935,-8.7626875,SI
FLORISTERIA BELEN,"RUA ALVARELLOS BERROCAL,10 - PL. BAJA",CEE,ESPAÑA,42.9557617,-9.188871899999999,SI
FLORISTERIA BELLIDO,"CALLE DOCTOR EDUARDO ARROYO, 6",JAEN,ESPAÑA,37.767664,-3.7905554,SI
FLORISTERIA BENITEZ,"CALLE CANALEJAS, 23",ALJARAQUE,ESPAÑA,37.2692253,-7.0245259,SI
FLORISTERIA BIANCA,"C/. JOSE MATO (MEDICO), 18-FRAGOSO",VIGO,ESPAÑA,42.0981517,-8.5563474,SI
FLORISTERIA BIO,"C/.MIGUEL UNAMUNO, S/N",VALLADOLID,ESPAÑA,41.6112774,-4.7526816,SI
FLORISTERIA BIO,"C/MIGUEL UNAMUNO, S/N",VALLADOLID,ESPAÑA,41.6112774,-4.7526816,SI
FLORISTERIA BLANCA FLORISTA,"AVDA.LUIS BUÑUEL, 14-C.C. LA ROSALEDA",MALAGA,ESPAÑA,36.73299069999999,-4.425843299999999,SI
FLORISTERIA BLUMEN,"CALLE NUEVA, 15",MAIRENA DEL ALJARAFE,ESPAÑA,37.3445159,-6.0653801,SI
FLORISTERIA BONSAI,"AVDA. CASTELAO, 28",PUENTEAREAS,ESPAÑA,42.173367,-8.5087382,SI
FLORISTERIA BONSAY,"AVDA. DE SANTIAGO, 14",OURENSE,ESPAÑA,42.35087000000001,-7.865869999999999,SI
FLORISTERIA BROMELIA,"RUA CONDES DE ANDRADE, Nº 1  -  LOCAL 1  ESQUINA",CULLEREDO,ESPAÑA,43.3159687,-8.3832785,SI
FLORISTERIA BRUNIA,"CALLE SALADO, 11",SEVILLA,ESPAÑA,37.378859,-6.001063299999999,SI
FLORISTERIA BRUNIA,"C/.ALVAREZ SOTOMAIOR, 25 - BAJO",CARBALLO,ESPAÑA,43.2125079,-8.6865573,SI
FLORISTERIA BUXO,"AVDA. SOLAINA,23-STA.CECILIA",NARON,ESPAÑA,43.502086,-8.2009586,SI
FLORISTERIA CA (NO USAR),"AVDA. BERGANTIÑOS, 49 - PAYOSACO",LARACHA,ESPAÑA,43.2552763,-8.553792999999999,SI
FLORISTERIA CALA,"PADILLA,7",VALLADOLID,ESPAÑA,41.657229,-4.7213723,SI
FLORISTERIA CALA,"CTRA.DE CASTILLA, 867 (JUBIA)",NARON,ESPAÑA,43.5165611,-8.1590685,SI
FLORISTERIA CALA,"C/. PADILLA, 7",VALLADOLID,ESPAÑA,41.657229,-4.7213723,SI
FLORISTERIA CALA VORO,"CL.ALQUERIAS, 39 B",VALENCIA,ESPAÑA,39.4015695,-0.3988318,SI
FLORISTERIA CALAS,"CALLE JOAQUIN TENA ARTIGAS, 15",CASTUERA,ESPAÑA,38.7230743,-5.5477216,SI
FLORISTERIA CALO,"RUA ORILLAMAR, 39","CORUÑA, (A)",ESPAÑA,43.3766655,-8.396793599999999,SI
FLORISTERIA CAMELIA (VERIN),"C/. ROSALIA DE CASTRO, 1",VERIN,ESPAÑA,41.9423919,-7.4344024,SI
FLORISTERIA CAMPOS,"C/. MARIA PURIFICACION NEIRA GONZALEZ, 35",OVIEDO,ESPAÑA,43.3626049,-5.8652406,SI
FLORISTERIA CARMEN,"CALVO SOTELO, Nº 20",VALDERAS,ESPAÑA,42.0780315,-5.4429909,SI
FLORISTERIA CARMEN,"AUGUSTO GONZALEZ BESADA, 5",PONTECALDELAS,ESPAÑA,42.3895252,-8.5018622,SI
FLORISTERIA CARMIÑA,"C/.VENEZUELA, Nº61",SILLEDA,ESPAÑA,42.7020616,-8.2445422,SI
FLORISTERIA CARMIÑA (CARBALLIÑO),"C/ BRASIL, 6",CARBALLIÑO,ESPAÑA,42.4316551,-8.0775086,SI
FLORISTERIA CAROLINA LEON,"CALLE TALLINN, 12 POLIGONO TECNOCORDOBA",CORDOBA,ESPAÑA,37.9005961,-4.7331062,SI
FLORISTERIA CARVI,"AVDA. DE VILARIÑO, 118",CAMBADOS,ESPAÑA,42.5163765,-8.80532,SI
FLORISTERIA CERAFLOR,HUELVA,HUELVA,ESPAÑA,37.2619585,-6.9427327,SI
FLORISTERIA CHARI(CEMENTERIO),CEMENTERIO DE SAN FERNANDO,SEVILLA,ESPAÑA,37.4157714,-5.982498,SI
FLORISTERIA CHUCHAMEL,"AVDA.XOAN CARLOS I, 18 - O BURGO",CULLEREDO,ESPAÑA,43.31859,-8.366,SI
FLORISTERIA CHURIMA,"AVDA.FINISTERRE, ED.STA LUCIA S/N",LARACHA,ESPAÑA,43.2482528,-8.5830216,SI
FLORISTERIA CIPRI,CTRA. N.340 - KM.1042,BENICARLO,ESPAÑA,40.4104426,0.3971352,SI
FLORISTERIA CLARINES,AVD. ANDALUCIA 35,BEAS,ESPAÑA,37.4232938,-6.7974213,SI
FLORISTERIA CONDADO,"C/.RIAL DOPAZO, 4C",ARBO,ESPAÑA,42.1111842,-8.3124565,SI
FLORISTERIA DAPFNE,"C/NICARAGUA, 2",LA CORUÑA,ESPAÑA,43.3622812,-8.408219899999999,SI
FLORISTERIA DAVID,"C/CIUDAD DE CARLET, 9",SEVILLA,ESPAÑA,37.4109613,-5.9259982,SI
FLORISTERIA DAVID HORMIGO,"CALLE DOCTOR OCHOA, 18",FUENGIROLA,ESPAÑA,36.5414373,-4.6280472,SI
FLORISTERIA DECOFLOR,"C/. AGABITO LLOBET, 4",IBIZA,ESPAÑA,38.9084656,1.4244323,SI
FLORISTERIA DECOFLOR,"HERRERIA, 57",CALDAS DE REIS,ESPAÑA,42.6041774,-8.642126,SI
FLORISTERIA DEL TORO,CAMINO DEL BOSQUE Nº 30 - BAJO IZQ.,A CORUÑA,ESPAÑA,43.3456082,-8.422117199999999,SI
FLORISTERIA DELIRIO,"AVDA. FRANCISCO SUAREZ SALGADO, Nº2 BJOLA PICOTA",MAZARICOS,ESPAÑA,42.9398887,-8.993744099999999,SI
FLORISTERIA DETALLOS MARTA,"CALLE ANTONIO GOMEZ MILLAN, 23",GELVES,ESPAÑA,37.3233969,-6.0283566,SI
FLORISTERIA DIAMANTES,"C/ ORENSE, 85 - BAJO",PALAS DE REI,ESPAÑA,42.8697381,-7.8688966,SI
FLORISTERIA DIANA,"PLAZA MAYOR, 13",TAMAMES,ESPAÑA,40.6584643,-6.1062878,SI
FLORISTERIA DIGNA,"MONTEMOGOS, 154C-BELUSO",BUEU,ESPAÑA,42.3264113,-8.8083727,SI
FLORISTERIA DIVINA,"C/ROSALIA DE CASTRO, 19 BAJO",MONTERROSO (CASCO URBANO),ESPAÑA,42.79358010000001,-7.8342687,SI
FLORISTERIA DOMINGUEZ,"C/TARRAGONA, 66",SEVILLA,ESPAÑA,37.37519270000001,-5.9578223,SI
FLORISTERIA DORI (GRANADA),CALLE AVDA. DE CADIZ S/N,ZAIDIN,ESPAÑA,37.1563541,-3.6030728,SI
FLORISTERIA DRACENA,"AVDA. DE ZAMORA, 148 BAJO",OURENSE,ESPAÑA,42.3203944,-7.8625545,SI
FLORISTERIA DRAYTO,"C/.JOSE RECOJO, 5",REDONDELA,ESPAÑA,37.2199341,-7.2712179,SI
FLORISTERIA EDEN,"C/PARROCO JOSE OTERO, 1",VIGO,ESPAÑA,42.2350778,-8.7082456,SI
FLORISTERIA EL ACEBUCHE,"AVDA. SANTA MARTA, S/N",HUELVA,ESPAÑA,37.2751878,-6.936741,SI
FLORISTERIA EL ATELIER,PLAZA DEL MERCADO NUMERO 2,LA FUENTE DE SAN ESTEBAN,ESPAÑA,40.8006156,-6.2575091,SI
FLORISTERIA EL BALADRE,"C/. SAN JAUME, 29 2ª",PEGO,ESPAÑA,38.8430431,-0.1186556,SI
FLORISTERIA EL CAPRICHO,"CALLE SEVILLA, 1",MALAGA,ESPAÑA,36.7238232,-4.4297585,SI
FLORISTERIA EL EDEN,JOSE ZORRILLA 47,SEGOVIA,ESPAÑA,40.941645,-4.1155015,SI
FLORISTERIA EL JARDIN DE LA CARIDAD(Sevilla),C/ADRIANO 25,SEVILLA,ESPAÑA,37.3864664,-5.9980278,SI
FLORISTERIA EL JARDIN DE LUCIA,C/. GUILLEN DE ROHAN Nº3 1ºA,TORDESILLAS,ESPAÑA,41.5046363,-5.0007637,SI
FLORISTERIA EL KIOSCO DE CAROLINA,"C/. VALLE DE LECRIN, LOCAL 7",GRANADA,ESPAÑA,37.1569327,-3.578355,SI
FLORISTERIA EL PARQUE,AVDA. BRUSELAS 45,MADRID,ESPAÑA,40.4375292,-3.6640252,SI
FLORISTERIA EL PINILLO,"AVDA. DE LA DIPUTACIÓN, 39",EL PUERTO DE SANTA MARIA,ESPAÑA,36.6108992,-6.2169228,SI
FLORISTERIA EL ROMERO,AVDA. DE ESPAÑA 8 BAJO,PRIEGO DE CORDOBA,ESPAÑA,37.439168,-4.2032535,SI
FLORISTERIA EL TREBOL (MADRID),"C/. LA HUERTA, 1 ESCALERA IZQ. 1-3",TORREJON DE ARDOZ,ESPAÑA,40.4606813,-3.480992,SI
FLORISTERIA ELENA,"C/ CAPILLA, 58",CARREIRA (RIVEIRA),ESPAÑA,42.5494828,-9.0099118,SI
FLORISTERIA EMILIO,"CALLE SAN JOSE BAJA, 37",GRANADA,ESPAÑA,37.1704457,-3.6011965,SI
FLORISTERIA ENCARNITA,AVDA. DE LIBIA S/N,CORBOBA,ESPAÑA,37.8905936,-4.7588899,SI
FLORISTERIA ENCAROMA,"AVDA. DE ESPAÑA, 82-B",DOS HERMANAS,ESPAÑA,37.2912281,-5.9197029,SI
FLORISTERIA ENCINA,"C/. EL TESO, 45",TORAL DE LOS VALOS,ESPAÑA,40.46366700000001,-3.74922,SI
FLORISTERIA EVA ARQUES COLL,"AVDA. LIBERTAD, 14 LOCAL 1",MOLLET DEL VALLES,ESPAÑA,41.5411881,2.2188527,SI
FLORISTERIA FANY,"RUA DOCTOR FERNANDEZ DE VEGA, Nº 18 - BAJO",PONTEAREAS,ESPAÑA,42.1750387,-8.5052553,SI
FLORISTERIA FAUNA,"SAN FROILAN, 4",LUGO,ESPAÑA,43.0142648,-7.5584817,SI
FLORISTERIA FAUNA FLORA,"C/ PAZO FONTENLA, 48",BUEU (CASCO URBANO),ESPAÑA,42.3258871,-8.784736900000002,SI
FLORISTERIA FERNANDO,"ISIDORO DE LA CIERVA, 10",MURCIA,ESPAÑA,37.9429284,-1.1302832,SI
FLORISTERIA FERNANDO JD,"CALLE SANTA MARIA MAGDALENA, 47",DOS HERMANAS,ESPAÑA,37.282902,-5.9245211,SI
FLORISTERIA FICUS,"C/. SAN PAYO, Nº10 BAJO-EL PUENTE",OURENSE,ESPAÑA,42.34975379999999,-7.874424299999999,SI
FLORISTERIA FINI,"C/CAMBADOS, 1PARKING ALCAMPO COYA",VIGO,ESPAÑA,42.2194219,-8.745047699999999,SI
FLORISTERIA FLOR DE JARA,"AVENIDA DE LA VERA, 43",VILLANUEVA DE LA VERA,ESPAÑA,40.13026139999999,-5.4604419,SI
FLORISTERIA FLOR REGALO,"C. GABRIEL ZAMORA, 15 - 17",ANDUJAR,ESPAÑA,38.0412991,-4.0542862,SI
FLORISTERIA FLOR REGALO PUERTAS,"C/. HUERTOS, 10",PINOS PUENTE,ESPAÑA,37.2497934,-3.7501744,SI
FLORISTERIA FLOREARTE,"C/ARENAL,4",PORTONOVO-SANXENXO,ESPAÑA,42.3938575,-8.8288728,SI
FLORISTERIA FLOREMA,"C/TOURAL, 28",XINZO DE LIMIA,ESPAÑA,42.061262,-7.728215199999999,SI
FLORISTERIA FLORES YOLI,"CALLE MORON, 26",SEVILLA,ESPAÑA,37.3692257,-5.9744935,SI
FLORISTERIA FLOREVER,"C/. LOS TOREROS, 5",PUERTO DE SANTA MARIA (EL),ESPAÑA,36.5965228,-6.237344299999999,SI
FLORISTERIA FLORMANIA,"C/FRAY CARRER FRA JUNIPER SERRA, 9",INCA,ESPAÑA,39.7181703,2.912793,SI
FLORISTERIA FOTOSINTESIS.,"C/.ALONSO PARIS, Nº5-3ºC",PALENCIA,ESPAÑA,42.017286,-4.528937,SI
FLORISTERIA FRAN DE UTRERA,AVDA.DOLORES Y BARUZI-BLOQUE 5 PORTAL A SEGUNDO D,UTRETA,ESPAÑA,37.1848134,-5.7795147,SI
FLORISTERIA GALLARDO,AVDA. DE LA RIA MERCADO DEL CARMEN PUESTO 171,HUELVA,ESPAÑA,37.254809,-6.95576,SI
FLORISTERIA GEORGES,"JESUS DE SAN ANTONIO, 8",COSLADA,ESPAÑA,40.4249185,-3.5405143,SI
FLORISTERIA GLOBOS SEVILLA,"CALLE CASTILLO DE ALCALA DE GIADAIRA, 2",SEVILLA,ESPAÑA,37.3616374,-5.9777798,SI
FLORISTERIA GLOBOS TRIANA,"AVDA SANTA CECILIA, 29",SEVILLA,ESPAÑA,37.3834262,-6.0102385,SI
FLORISTERIA GONZALEZ,"C/ COLON, 6",LALIN (CASCO URBANO),ESPAÑA,42.6617761,-8.1126233,SI
FLORISTERIA GONZALEZ,"C/ EVARISTO MARTELO, 4",VIMIANZO,ESPAÑA,43.110114,-9.0333607,SI
FLORISTERIA GOROSTI,"MATXIATEGI KALEA 1, BAJO",BERGARA,ESPAÑA,43.1204609,-2.4175019,SI
FLORISTERIA GREFLOR,"C/. SOCRATES, 19",MONTEHERMOSO,ESPAÑA,40.0889973,-6.3509622,SI
FLORISTERIA GUILLERMO GUILLEN,"TRAVESIA DEL AYUNTMIENTO, S/N",PUEYO,ESPAÑA,42.5667279,-1.6475322,SI
FLORISTERIA HANAMI,"C/ SAN MILLAN, 11 BAJO",LOGROÑO,ESPAÑA,42.4654171,-2.4333038,SI
FLORISTERIA HATURAL,"C/SEVERO OCHOA, 7",LA ZUBIA,ESPAÑA,37.1178082,-3.5830151,SI
FLORISTERIA HEDRA,"VALLE ARGENTINA, 29",CORUÑA (A),ESPAÑA,43.3637626,-8.4103923,SI
FLORISTERIA HIEDRA,"C/CLAUDIO MOYANO, 6",MEDINA DEL CAMPO,ESPAÑA,41.3113798,-4.9131072,SI
FLORISTERIA HIERBA LUISA,"CALLE RASCON, 12",HUELVA,ESPAÑA,37.2594059,-6.953367699999999,SI
FLORISTERIA HNOS.LUQUE,"CALLE SANTA ANGELA DE LA CRUZ, 3",SEVILLA,ESPAÑA,37.3929766,-5.9905224,SI
FLORISTERIA HUERTA PALACIOS,"C/HUERTA PALACIOS, 2",DOS HERMANAS,ESPAÑA,37.284566,-5.921855,SI
FLORISTERIA INMA,"C/SALAMANCA, 48",ZAMORA,ESPAÑA,41.4946776,-5.7416578,SI
FLORISTERIA IRIA,"C/.ADUANA, 11",PADRON,ESPAÑA,42.7381172,-8.660772999999999,SI
FLORISTERIA IRIS,"AVDA. SIMON NIETO, 37",PALENCIA,ESPAÑA,42.0155292,-4.5408853,SI
FLORISTERIA IRIS,"C/PINTOR CORREDOIRA, 6",LUGO,ESPAÑA,43.0031002,-7.5575807,SI
FLORISTERIA ISABEL (DOS HERMANAS),"C/TAJO, 77",DOS HERMANAS,ESPAÑA,37.2864917,-5.9118026,SI
FLORISTERIA ISABEL (LAS CANDELARIAS),"AVDA. PARQUE AMATE PORTAL, 12",SEVILLA,ESPAÑA,37.3843235,-5.950723,SI
FLORISTERIA ISABEL OTERO,"PORTO MELOXO, 77-D",GROVE (O),ESPAÑA,42.4929849,-8.885592899999999,SI
FLORISTERIA J.BRIOSO,"PLAZA HOUSTON, 6",HUELVA,ESPAÑA,37.2600511,-6.9390717,SI
FLORISTERIA JACARANDA,"C/. JUAN RAMON JIMENEZ, 45",MADRID,ESPAÑA,40.462814,-3.6872036,SI
FLORISTERIA JANEIRO,"AVDA.CORUÑA, 422-BAJO IZQ.",LUGO,ESPAÑA,43.0291167,-7.5698042,SI
FLORISTERIA JARDIN,"PLAZA DE ESPAÑA, 5",PONTEVEDRA,ESPAÑA,42.4323425,-8.647337199999999,SI
